"","name","log2FoldChange","pvalue","log2AverageAbundance","order","Group","padj","neglogp","level","Guild","Genus"
"494","OTU875_Fungi",-0.0157673158583165,0.655460062740624,0.0238467419543677,742," ",1,0.422417904040842,"Drought > Control","Saprotroph","Oedocephalum"
"495","OTU851_Oidiodendron",-0.0159415438690215,0.320021628789029,0.00799279075353062,730," ",1,1.13936669550675,"Drought > Control","Saprotroph","Oidiodendron"
"496","OTU677_Auriculariales",0.362570079384708,0.0234922687705202,0.208586621811417,424," ",1,3.75108390044911,"Control > Drought","Saprotroph","Oliveonia"
"497","OTU359_Auriculariales",0.54252723440076,0.237316397475995,0.328325866085513,379," ",1,1.4383610177339,"Control > Drought","Saprotroph","Oliveonia"
"498","OTU56_Agaricomycetes",1.54007354512362,0.00041460320169472,3.98438680999418,57," ",0.325463513330355,7.78818863562213,"Control > Drought","Saprotroph","Oliveonia"
"499","OTU1002_Paecilomyces",0.0159415438690215,0.320021628789029,0.00799279075353062,779," ",1,1.13936669550675,"Control > Drought","Saprotroph","Paecilomyces"
"500","OTU1193_Paecilomyces",-0.0159415438690215,0.320021628789029,0.00799279075353062,675," ",1,1.13936669550675,"Drought > Control","Saprotroph","Paecilomyces"
"501","OTU423_Panaeolus",1.23204259137017,0.0105485470327808,1.47104290900759,209," ",1,4.55176715055591,"Control > Drought","Saprotroph","Panaeolus"
"502","OTU55_Panaeolus",1.83134980206989,0.00952957963580889,4.16233537672987,58," ",1,4.65335467185773,"Control > Drought","Saprotroph","Panaeolus"
"503","OTU395_Paraconiothyrium",0.0146467759644016,0.821602352947282,0.130198723126702,417," ",1,0.196498756512004,"Control > Drought","Saprotroph","Paraconiothyrium"
"504","OTU726_Paraphaeosphaeria",-0.0155968550510188,0.65235170963625,0.0395283641866373,553," ",1,0.427171430539163,"Drought > Control","Saprotroph","Paraphaeosphaeria"
"505","OTU921_Fungi",-0.0159415438690215,0.320021628789029,0.00799279075353062,676," ",1,1.13936669550675,"Drought > Control","Saprotroph","Parasola"
"506","OTU478_Parasola",0.0620609681322517,0.154740429064287,0.0473057147783568,431," ",1,1.86600621705682,"Control > Drought","Saprotroph","Parasola"
"507","OTU742_Parastagonospora",0.0159415438690215,0.320021628789029,0.00799279075353062,668," ",1,1.13936669550675,"Control > Drought","Saprotroph","Parastagonospora"
"508","OTU252_Xylariales",0,1,0.328325866085513,221," ",1,0,"Drought > Control","Saprotroph","Parasympodiella"
"509","OTU486_Fungi",0.176156955153827,0.637648168946548,0.865698908288409,197," ",1,0.449968607078398,"Control > Drought","Saprotroph","Parasympodiella"
"510","OTU1165_Penicillium",-0.0473057147783568,0.0832448310000023,0.0238467419543677,526," ",1,2.48596924213932,"Drought > Control","Saprotroph","Penicillium"
