"","name","log2FoldChange","pvalue","log2AverageAbundance","order","Group","padj","neglogp","level","Guild","Genus"
"67","OTU1082_Hypocreales",-0.538668848447221,0.352948281903404,0.372333048324606,438," ",1,1.04143374297116,"Drought > Control","Endophyte","Acremonium"
"68","OTU316_Ascomycota",-0.542318163312663,0.166905184371878,0.491140478364635,407," ",1,1.79032938605336,"Drought > Control","Endophyte","Acremonium"
"69","OTU560_Hypocreales",-1.22986754189859,0.323164275472538,1.03170885972734,253," ",1,1.12959449225473,"Drought > Control","Endophyte","Acremonium"
"70","OTU205_Acremonium",0.060968017291427,0.680020136864018,2.65789402317501,115," ",1,0.385632868215121,"Control > Drought","Endophyte","Acremonium"
"71","OTU40_Acremonium",-0.158138369553934,0.30369957611006,4.29155444584384,33," ",1,1.1917163026836,"Drought > Control","Endophyte","Acremonium"
"72","OTU5_Acremonium",-1.46806901569795,8.95264223593241e-09,5.88847267593406,3," ",7.24268756886932e-06,18.5313171263372,"Drought > Control","Endophyte","Acremonium"
"73","OTU58_Camarosporium",0.327041018281015,0.101290035515402,3.40372218605101,66," ",1,2.28976723865261,"Control > Drought","Endophyte","Camarosporium"
"74","OTU555_Lecythophora",0.179706022234898,0.286209973330286,0.215506035751208,444," ",1,1.25102956505155,"Control > Drought","Endophyte","Lecythophora"
"75","OTU775_Fungi",0.031708859727338,0.1584558867969,0.0159415438690215,694," ",1,1.84227904114089,"Control > Drought","Endophyte","Periconia"
"76","OTU230_Periconia",-0.323741665259294,0.676730116744428,0.991962680934582,232," ",1,0.390482731422589,"Drought > Control","Endophyte","Periconia"
"77","OTU22_Periconia",-0.0553790958105042,0.769007418623019,4.8698165831631,20," ",1,0.26265466241897,"Drought > Control","Endophyte","Periconia"
"78","OTU985_Fungi",0.0467942114789412,0.176112313396078,0.0395283641866373,653," ",1,1.73663334317558,"Control > Drought","Endophyte","Podospora"
"79","OTU345_Lasiosphaeriaceae",-0.130786607535354,0.650824053861103,0.673053830346013,299," ",1,0.429515943869902,"Drought > Control","Endophyte","Podospora"
"80","OTU239_Podospora",0.239338313390437,0.180921838776674,0.68805599368526,262," ",1,1.70969017094485,"Control > Drought","Endophyte","Podospora"
"81","OTU465_Podospora",-0.0611402948139044,0.7183423638139,1.39078995303217,192," ",1,0.330808993756755,"Drought > Control","Endophyte","Podospora"
"82","OTU286_Lasiosphaeriaceae",-0.333322849487474,0.110715444074805,1.51096191927738,212," ",1,2.20079193612769,"Drought > Control","Endophyte","Podospora"
"83","OTU121_Sordariales",0.540154705362481,0.621034036027438,1.57154198495883,222," ",1,0.47636939013281,"Control > Drought","Endophyte","Podospora"
"84","OTU134_Schizothecium",-0.467903999922649,0.000318300767024178,3.23266075679027,100," ",0.253049109784222,8.05251381392676,"Drought > Control","Endophyte","Podospora"
"85","OTU170_Fungi",-0.4231017742778,6.4129987706236e-05,4.53605290024021,54," ",0.0513039901649888,9.65459847650419,"Drought > Control","Endophyte","Podospora"
"86","OTU106_Sordariomycetes",0.8894238513608,0.0033842679744655,5.09381367340273,42," ",1,5.68861765170158,"Control > Drought","Endophyte","Podospora"
"87","OTU1035_Septorioides",0.0159415438690215,0.320021628789029,0.00799279075353062,797," ",1,1.13936669550675,"Control > Drought","Endophyte","Septorioides"
"88","OTU350_Thermomyces",-0.132702537486114,0.573461707914502,1.80964309865287,171," ",1,0.55606411375346,"Drought > Control","Endophyte","Thermomyces"
"89","OTU46_Thermomyces",0.587654096727422,0.0761237464767359,4.89643332343297,44," ",1,2.57539501973152,"Control > Drought","Endophyte","Thermomyces"
"90","OTU840_Triscelophorus",-0.0614005446641434,0.150034432579426,0.0627357553479627,627," ",1,1.89689046069907,"Drought > Control","Endophyte","Triscelophorus"
"91","OTU747_Ascomycota",0.134649526694782,0.147329296240146,0.100603940938406,664," ",1,1.91508508703295,"Control > Drought","Plant pathogen","_"
"92","OTU352_Ascomycota",0.129283016944966,0.27320891451389,0.159198594849254,357," ",1,1.29751852182557,"Control > Drought","Plant pathogen","_"
"93","OTU482_Ascomycota",-0.411724765238008,0.455936103148407,0.496831590442491,405," ",1,0.785402603960677,"Drought > Control","Plant pathogen","_"
"94","OTU182_Ascomycota",-1.54340422845666,0.377298411463524,2.55390656505301,170," ",1,0.974718862294988,"Drought > Control","Plant pathogen","_"
