"","Fungi","Relative_Abundance","Habitat","TP","Treatment","Cultivar"
"1099","Mucoromycota",0.010344989507302,"Root",8,"POST","BTx642"
"1100","Mucoromycota",0.0785164439393302,"Soil",8,"POST","BTx642"
"1101","Mucoromycota",1.25250501002004e-05,"Leaf",9,"POST","BTx642"
"1102","Mucoromycota",0.0315623603927351,"Rhizosphere",9,"POST","BTx642"
"1103","Mucoromycota",0.00856404752834978,"Root",9,"POST","BTx642"
"1104","Mucoromycota",0.0809475050606232,"Soil",9,"POST","BTx642"
"1105","Mucoromycota",4.12619087928472e-05,"Leaf",10,"POST","BTx642"
"1106","Mucoromycota",0.0209868016567474,"Rhizosphere",10,"POST","BTx642"
"1107","Mucoromycota",0.0065914525760849,"Root",10,"POST","BTx642"
"1108","Mucoromycota",0.082361889115557,"Soil",10,"POST","BTx642"
"1109","Mucoromycota",0.000329625022732364,"Leaf",11,"POST","BTx642"
"1110","Mucoromycota",0.0155867416277992,"Rhizosphere",11,"POST","BTx642"
"1111","Mucoromycota",0.0063408033697847,"Root",11,"POST","BTx642"
"1112","Mucoromycota",0.0424395324237153,"Soil",11,"POST","BTx642"
"1113","Mucoromycota",0.000124293467409791,"Leaf",12,"POST","BTx642"
"1114","Mucoromycota",0.014134869014374,"Rhizosphere",12,"POST","BTx642"
"1115","Mucoromycota",0.00635837487459979,"Root",12,"POST","BTx642"
"1116","Mucoromycota",0.0594686468121304,"Soil",12,"POST","BTx642"
"1117","Mucoromycota",0.000994713284256885,"Leaf",13,"POST","BTx642"
"1118","Mucoromycota",0.0156062249428234,"Rhizosphere",13,"POST","BTx642"
"1119","Mucoromycota",0.00488740684130485,"Root",13,"POST","BTx642"
"1120","Mucoromycota",0.0601326398195024,"Soil",13,"POST","BTx642"
"1121","Mucoromycota",0.000107434881780187,"Leaf",14,"POST","BTx642"
"1122","Mucoromycota",0.013659362264808,"Rhizosphere",14,"POST","BTx642"
"1123","Mucoromycota",0.006016715045093,"Root",14,"POST","BTx642"
"1124","Mucoromycota",0.0587978621974963,"Soil",14,"POST","BTx642"
"1125","Mucoromycota",0.000166226359013401,"Leaf",15,"POST","BTx642"
"1126","Mucoromycota",0.0170323419616003,"Rhizosphere",15,"POST","BTx642"
"1127","Mucoromycota",0.00662036579574633,"Root",15,"POST","BTx642"
"1128","Mucoromycota",0.067539838086098,"Soil",15,"POST","BTx642"
"1129","Mucoromycota",9.53880468435225e-05,"Leaf",16,"POST","BTx642"
"1130","Mucoromycota",0.0250780732791287,"Rhizosphere",16,"POST","BTx642"
"1131","Mucoromycota",0.00386264734324959,"Root",16,"POST","BTx642"
"1132","Mucoromycota",0.0619766693191204,"Soil",16,"POST","BTx642"
"1133","Mucoromycota",3.04116829521229e-05,"Leaf",17,"POST","BTx642"
"1134","Mucoromycota",0.0091813242688146,"Rhizosphere",17,"POST","BTx642"
"1135","Mucoromycota",0.00344845001013167,"Root",17,"POST","BTx642"
"1136","Mucoromycota",0.0321990552046792,"Soil",17,"POST","BTx642"
"1137","Mucoromycota",0.0395146836763233,"Soil",0,"PRE","BTx642"
"1138","Mucoromycota",0.0094315155263976,"Leaf",3,"PRE","BTx642"
"1139","Mucoromycota",0.0375105083538996,"Rhizosphere",3,"PRE","BTx642"
"1140","Mucoromycota",0.0343597529789239,"Root",3,"PRE","BTx642"
"1141","Mucoromycota",0.0971661811110565,"Soil",3,"PRE","BTx642"
"1142","Mucoromycota",0.00252326166338818,"Leaf",4,"PRE","BTx642"
"1143","Mucoromycota",0.0169034152747854,"Rhizosphere",4,"PRE","BTx642"
"1144","Mucoromycota",0.00852581731302724,"Root",4,"PRE","BTx642"
"1145","Mucoromycota",0.0781135932544631,"Soil",4,"PRE","BTx642"
"1146","Mucoromycota",0.00748377477715481,"Leaf",5,"PRE","BTx642"
"1147","Mucoromycota",0.0166106507170984,"Rhizosphere",5,"PRE","BTx642"
"1148","Mucoromycota",0.00331966153872142,"Root",5,"PRE","BTx642"
"1149","Mucoromycota",0.0440973733538759,"Soil",5,"PRE","BTx642"
"1150","Mucoromycota",0.0108227966837386,"Leaf",6,"PRE","BTx642"
"1151","Mucoromycota",0.00969718724709734,"Rhizosphere",6,"PRE","BTx642"
"1152","Mucoromycota",0.00305997428195835,"Root",6,"PRE","BTx642"
"1153","Mucoromycota",0.0390207136904364,"Soil",6,"PRE","BTx642"
"1154","Mucoromycota",0.00549269304204996,"Leaf",7,"PRE","BTx642"
"1155","Mucoromycota",0.00584080479158869,"Rhizosphere",7,"PRE","BTx642"
"1156","Mucoromycota",0.00335117385667143,"Root",7,"PRE","BTx642"
"1157","Mucoromycota",0.0540813837115401,"Soil",7,"PRE","BTx642"
"1158","Mucoromycota",0.00755002464583613,"Leaf",8,"PRE","BTx642"
"1159","Mucoromycota",0.00689156861832321,"Rhizosphere",8,"PRE","BTx642"
"1160","Mucoromycota",0.00476794311535093,"Root",8,"PRE","BTx642"
"1161","Mucoromycota",0.0646539529634304,"Soil",8,"PRE","BTx642"
"1162","Mucoromycota",0.00289658199242742,"Leaf",9,"PRE","BTx642"
"1163","Mucoromycota",0.0181635883130741,"Rhizosphere",9,"PRE","BTx642"
"1164","Mucoromycota",0.00445843174541523,"Root",9,"PRE","BTx642"
"1165","Mucoromycota",0.0583962623712072,"Soil",9,"PRE","BTx642"
"1166","Mucoromycota",0.00037947236490077,"Leaf",10,"PRE","BTx642"
"1167","Mucoromycota",0.0152117815745342,"Rhizosphere",10,"PRE","BTx642"
"1168","Mucoromycota",0.00156372750495052,"Root",10,"PRE","BTx642"
"1169","Mucoromycota",0.0478197896730273,"Soil",10,"PRE","BTx642"
"1170","Mucoromycota",0.00344265610435873,"Leaf",11,"PRE","BTx642"
"1171","Mucoromycota",0.0118497729427208,"Rhizosphere",11,"PRE","BTx642"
"1172","Mucoromycota",0.00233146327050585,"Root",11,"PRE","BTx642"
"1173","Mucoromycota",0.0487960244737889,"Soil",11,"PRE","BTx642"
"1174","Mucoromycota",0.000465751824505741,"Leaf",12,"PRE","BTx642"
"1175","Mucoromycota",0.0113477233693413,"Rhizosphere",12,"PRE","BTx642"
"1176","Mucoromycota",0.00608067816444716,"Root",12,"PRE","BTx642"
"1177","Mucoromycota",0.0514186116230091,"Soil",12,"PRE","BTx642"
"1178","Mucoromycota",0.000463619873206926,"Leaf",13,"PRE","BTx642"
"1179","Mucoromycota",0.0192020839453263,"Rhizosphere",13,"PRE","BTx642"
"1180","Mucoromycota",0.00879348547284439,"Root",13,"PRE","BTx642"
"1181","Mucoromycota",0.0547727867322268,"Soil",13,"PRE","BTx642"
"1182","Mucoromycota",0.000262651291111215,"Leaf",14,"PRE","BTx642"
"1183","Mucoromycota",0.0233375880816328,"Rhizosphere",14,"PRE","BTx642"
"1184","Mucoromycota",0.0120882815687558,"Root",14,"PRE","BTx642"
"1185","Mucoromycota",0.0674628030926147,"Soil",14,"PRE","BTx642"
"1186","Mucoromycota",0.000310158773799816,"Leaf",15,"PRE","BTx642"
"1187","Mucoromycota",0.0275957784615304,"Rhizosphere",15,"PRE","BTx642"
"1188","Mucoromycota",0.0137778548575496,"Root",15,"PRE","BTx642"
"1189","Mucoromycota",0.0639198422425096,"Soil",15,"PRE","BTx642"
"1190","Mucoromycota",1.71502267269312e-05,"Leaf",16,"PRE","BTx642"
"1191","Mucoromycota",0.016656283125429,"Rhizosphere",16,"PRE","BTx642"
"1192","Mucoromycota",0.00992392766312628,"Root",16,"PRE","BTx642"
"1193","Mucoromycota",0.0481470334829805,"Soil",16,"PRE","BTx642"
"1194","Mucoromycota",9.78372259441193e-06,"Leaf",17,"PRE","BTx642"
"1195","Mucoromycota",0.0151264516529699,"Rhizosphere",17,"PRE","BTx642"
"1196","Mucoromycota",0.013238157335238,"Root",17,"PRE","BTx642"
"1197","Mucoromycota",0.036885858904929,"Soil",17,"PRE","BTx642"
"1198","Mucoromycota",0.0406074254067409,"Soil",0,"CON","RTx430"
"1199","Mucoromycota",0.536664690858135,"Leaf",1,"CON","RTx430"
"1200","Mucoromycota",0.0968005971255633,"Rhizosphere",1,"CON","RTx430"
"1201","Mucoromycota",0.049155093695332,"Root",1,"CON","RTx430"
"1202","Mucoromycota",0.0583459931986676,"Soil",1,"CON","RTx430"
"1203","Mucoromycota",0.00962353696959483,"Leaf",2,"CON","RTx430"
"1204","Mucoromycota",0.158562647953161,"Rhizosphere",2,"CON","RTx430"
"1205","Mucoromycota",0.120296902570344,"Root",2,"CON","RTx430"
"1206","Mucoromycota",0.0537051568959986,"Soil",2,"CON","RTx430"
"1207","Mucoromycota",0.0167489025204688,"Leaf",3,"CON","RTx430"
"1208","Mucoromycota",0.117961531723821,"Rhizosphere",3,"CON","RTx430"
"1209","Mucoromycota",0.0303751143043524,"Root",3,"CON","RTx430"
"1210","Mucoromycota",0.0651472133563836,"Soil",3,"CON","RTx430"
"1211","Mucoromycota",0.0140668587822097,"Leaf",4,"CON","RTx430"
"1212","Mucoromycota",0.0532097665493471,"Rhizosphere",4,"CON","RTx430"
"1213","Mucoromycota",0.0158504773554872,"Root",4,"CON","RTx430"
"1214","Mucoromycota",0.101243690508581,"Soil",4,"CON","RTx430"
"1215","Mucoromycota",0.00199840127897682,"Leaf",5,"CON","RTx430"
"1216","Mucoromycota",0.0625567210441573,"Rhizosphere",5,"CON","RTx430"
"1217","Mucoromycota",0.0138816646398629,"Root",5,"CON","RTx430"
"1218","Mucoromycota",0.0859554433120781,"Soil",5,"CON","RTx430"
"1219","Mucoromycota",0.00659682420834557,"Leaf",6,"CON","RTx430"
"1220","Mucoromycota",0.0669225581043319,"Rhizosphere",6,"CON","RTx430"
"1221","Mucoromycota",0.00889937299141735,"Root",6,"CON","RTx430"
"1222","Mucoromycota",0.0587774936660418,"Soil",6,"CON","RTx430"
"1223","Mucoromycota",0.00087173107004709,"Leaf",7,"CON","RTx430"
"1224","Mucoromycota",0.0508948650658175,"Rhizosphere",7,"CON","RTx430"
"1225","Mucoromycota",0.00728740919240732,"Root",7,"CON","RTx430"
"1226","Mucoromycota",0.0747361966626822,"Soil",7,"CON","RTx430"
"1227","Mucoromycota",0.000160642570281124,"Leaf",8,"CON","RTx430"
"1228","Mucoromycota",0.0510052373530328,"Rhizosphere",8,"CON","RTx430"
"1229","Mucoromycota",0.00686792347049322,"Root",8,"CON","RTx430"
"1230","Mucoromycota",0.0904110516534078,"Soil",8,"CON","RTx430"
"1231","Mucoromycota",0.000352377748946871,"Leaf",9,"CON","RTx430"
"1232","Mucoromycota",0.0633361646199922,"Rhizosphere",9,"CON","RTx430"
"1233","Mucoromycota",0.00872498965780509,"Root",9,"CON","RTx430"
"1234","Mucoromycota",0.0905889118248523,"Soil",9,"CON","RTx430"
"1235","Mucoromycota",0.000284975030594935,"Leaf",10,"CON","RTx430"
"1236","Mucoromycota",0.0592039392434411,"Rhizosphere",10,"CON","RTx430"
"1237","Mucoromycota",0.00866966657740764,"Root",10,"CON","RTx430"
"1238","Mucoromycota",0.0708581223781128,"Soil",10,"CON","RTx430"
"1239","Mucoromycota",0.000794271370220548,"Leaf",11,"CON","RTx430"
"1240","Mucoromycota",0.0282302336990385,"Rhizosphere",11,"CON","RTx430"
"1241","Mucoromycota",0.0155078344401872,"Root",11,"CON","RTx430"
"1242","Mucoromycota",0.0389813898908298,"Soil",11,"CON","RTx430"
"1243","Mucoromycota",5.57236640189576e-05,"Leaf",12,"CON","RTx430"
"1244","Mucoromycota",0.0159741847022411,"Rhizosphere",12,"CON","RTx430"
"1245","Mucoromycota",0.0145818520237248,"Root",12,"CON","RTx430"
"1246","Mucoromycota",0.077567652325559,"Soil",12,"CON","RTx430"
"1247","Mucoromycota",0.000115685764960539,"Leaf",13,"CON","RTx430"
"1248","Mucoromycota",0.0134970144835134,"Rhizosphere",13,"CON","RTx430"
"1249","Mucoromycota",0.0169482145890016,"Root",13,"CON","RTx430"
"1250","Mucoromycota",0.0395739527703458,"Soil",13,"CON","RTx430"
"1251","Mucoromycota",0.000190339596286897,"Leaf",14,"CON","RTx430"
"1252","Mucoromycota",0.0127648896013529,"Rhizosphere",14,"CON","RTx430"
"1253","Mucoromycota",0.0179296021567114,"Root",14,"CON","RTx430"
"1254","Mucoromycota",0.0555677474290608,"Soil",14,"CON","RTx430"
"1255","Mucoromycota",0.00138806453201383,"Leaf",15,"CON","RTx430"
"1256","Mucoromycota",0.0218199881472265,"Rhizosphere",15,"CON","RTx430"
"1257","Mucoromycota",0.0244004330345233,"Root",15,"CON","RTx430"
"1258","Mucoromycota",0.0610670520983617,"Soil",15,"CON","RTx430"
"1259","Mucoromycota",0.000201348497350668,"Leaf",16,"CON","RTx430"
"1260","Mucoromycota",0.0211835548206504,"Rhizosphere",16,"CON","RTx430"
"1261","Mucoromycota",0.015145258431854,"Root",16,"CON","RTx430"
"1262","Mucoromycota",0.0606896940670004,"Soil",16,"CON","RTx430"
"1263","Mucoromycota",4.11198334215603e-05,"Leaf",17,"CON","RTx430"
"1264","Mucoromycota",0.00881664214154739,"Rhizosphere",17,"CON","RTx430"
"1265","Mucoromycota",0.0208391747928695,"Root",17,"CON","RTx430"
"1266","Mucoromycota",0.0426018505020911,"Soil",17,"CON","RTx430"
"1267","Mucoromycota",0.0408615241792146,"Soil",0,"POST","RTx430"
"1268","Mucoromycota",0,"Leaf",8,"POST","RTx430"
"1269","Mucoromycota",0.0495724305817452,"Rhizosphere",8,"POST","RTx430"
"1270","Mucoromycota",0.00764798129034942,"Root",8,"POST","RTx430"
"1271","Mucoromycota",0.0904978915383739,"Soil",8,"POST","RTx430"
"1272","Mucoromycota",0,"Leaf",9,"POST","RTx430"
"1273","Mucoromycota",0.0351271523712268,"Rhizosphere",9,"POST","RTx430"
"1274","Mucoromycota",0.0100526694654167,"Root",9,"POST","RTx430"
"1275","Mucoromycota",0.0826990403692511,"Soil",9,"POST","RTx430"
"1276","Mucoromycota",0.000372509434469878,"Leaf",10,"POST","RTx430"
"1277","Mucoromycota",0.0442609133571081,"Rhizosphere",10,"POST","RTx430"
"1278","Mucoromycota",0.00483736666311549,"Root",10,"POST","RTx430"
"1279","Mucoromycota",0.0519108267812484,"Soil",10,"POST","RTx430"
"1280","Mucoromycota",0.00965986023680609,"Leaf",11,"POST","RTx430"
"1281","Mucoromycota",0.0154302832596916,"Rhizosphere",11,"POST","RTx430"
"1282","Mucoromycota",0.00440133149405934,"Root",11,"POST","RTx430"
"1283","Mucoromycota",0.0432445231444363,"Soil",11,"POST","RTx430"
"1284","Mucoromycota",0.000220593315428159,"Leaf",12,"POST","RTx430"
"1285","Mucoromycota",0.0103471225510832,"Rhizosphere",12,"POST","RTx430"
"1286","Mucoromycota",0.00266776035038278,"Root",12,"POST","RTx430"
"1287","Mucoromycota",0.0519642022652196,"Soil",12,"POST","RTx430"
"1288","Mucoromycota",0.000150572368112037,"Leaf",13,"POST","RTx430"
"1289","Mucoromycota",0.0148741061034935,"Rhizosphere",13,"POST","RTx430"
"1290","Mucoromycota",0.00238254204741307,"Root",13,"POST","RTx430"
"1291","Mucoromycota",0.0450906550210725,"Soil",13,"POST","RTx430"
"1292","Mucoromycota",0.000144621125200012,"Leaf",14,"POST","RTx430"
"1293","Mucoromycota",0.0170537711121338,"Rhizosphere",14,"POST","RTx430"
"1294","Mucoromycota",0.00254085325302545,"Root",14,"POST","RTx430"
"1295","Mucoromycota",0.0355875053277796,"Soil",14,"POST","RTx430"
"1296","Mucoromycota",8.34260414460666e-05,"Leaf",15,"POST","RTx430"
"1297","Mucoromycota",0.0149772502763037,"Rhizosphere",15,"POST","RTx430"
"1298","Mucoromycota",0.00217461631421389,"Root",15,"POST","RTx430"
"1299","Mucoromycota",0.0557887800829885,"Soil",15,"POST","RTx430"
"1300","Mucoromycota",1.65053270943197e-05,"Leaf",16,"POST","RTx430"
"1301","Mucoromycota",0.0213463223521544,"Rhizosphere",16,"POST","RTx430"
"1302","Mucoromycota",0.00180293345688396,"Root",16,"POST","RTx430"
"1303","Mucoromycota",0.0641829546330668,"Soil",16,"POST","RTx430"
"1304","Mucoromycota",1.19156846156596e-05,"Leaf",17,"POST","RTx430"
"1305","Mucoromycota",0.0100375772763187,"Rhizosphere",17,"POST","RTx430"
"1306","Mucoromycota",0.00139550444236954,"Root",17,"POST","RTx430"
"1307","Mucoromycota",0.0278241722542184,"Soil",17,"POST","RTx430"
"1308","Mucoromycota",0.0517078715583315,"Soil",0,"PRE","RTx430"
"1309","Mucoromycota",0.00726924433278404,"Leaf",3,"PRE","RTx430"
"1310","Mucoromycota",0.0596150175906649,"Rhizosphere",3,"PRE","RTx430"
"1311","Mucoromycota",0.0299779428029604,"Root",3,"PRE","RTx430"
"1312","Mucoromycota",0.0667654303646987,"Soil",3,"PRE","RTx430"
"1313","Mucoromycota",0.0102824983180975,"Leaf",4,"PRE","RTx430"
"1314","Mucoromycota",0.0470851456425445,"Rhizosphere",4,"PRE","RTx430"
"1315","Mucoromycota",0.00854259648358379,"Root",4,"PRE","RTx430"
"1316","Mucoromycota",0.0915205911294702,"Soil",4,"PRE","RTx430"
"1317","Mucoromycota",0.00712433236306982,"Leaf",5,"PRE","RTx430"
"1318","Mucoromycota",0.0777611303789586,"Rhizosphere",5,"PRE","RTx430"
"1319","Mucoromycota",0.00867652651935393,"Root",5,"PRE","RTx430"
"1320","Mucoromycota",0.0986995115404546,"Soil",5,"PRE","RTx430"
"1321","Mucoromycota",0.0140936656431144,"Leaf",6,"PRE","RTx430"
"1322","Mucoromycota",0.0235306867922944,"Rhizosphere",6,"PRE","RTx430"
"1323","Mucoromycota",0.00438246578066521,"Root",6,"PRE","RTx430"
"1324","Mucoromycota",0.0417319060513233,"Soil",6,"PRE","RTx430"
"1325","Mucoromycota",0.00847035237735636,"Leaf",7,"PRE","RTx430"
"1326","Mucoromycota",0.0154712429790227,"Rhizosphere",7,"PRE","RTx430"
"1327","Mucoromycota",0.00578634880084435,"Root",7,"PRE","RTx430"
"1328","Mucoromycota",0.0621153157188663,"Soil",7,"PRE","RTx430"
"1329","Mucoromycota",4.48209403433284e-05,"Leaf",8,"PRE","RTx430"
"1330","Mucoromycota",0.0265082558525179,"Rhizosphere",8,"PRE","RTx430"
"1331","Mucoromycota",0.00378815927674662,"Root",8,"PRE","RTx430"
"1332","Mucoromycota",0.0759813201770289,"Soil",8,"PRE","RTx430"
"1333","Mucoromycota",0.00184527565462441,"Leaf",9,"PRE","RTx430"
"1334","Mucoromycota",0.062697981762307,"Rhizosphere",9,"PRE","RTx430"
"1335","Mucoromycota",0.0123463037802163,"Root",9,"PRE","RTx430"
"1336","Mucoromycota",0.104991260757461,"Soil",9,"PRE","RTx430"
"1337","Mucoromycota",0.000541000242338786,"Leaf",10,"PRE","RTx430"
"1338","Mucoromycota",0.0686032887585522,"Rhizosphere",10,"PRE","RTx430"
"1339","Mucoromycota",0.00962388797789541,"Root",10,"PRE","RTx430"
"1340","Mucoromycota",0.0581956082362901,"Soil",10,"PRE","RTx430"
"1341","Mucoromycota",0.00167486523491069,"Leaf",11,"PRE","RTx430"
"1342","Mucoromycota",0.0450862292452311,"Rhizosphere",11,"PRE","RTx430"
"1343","Mucoromycota",0.00598644553302979,"Root",11,"PRE","RTx430"
"1344","Mucoromycota",0.0456427870158629,"Soil",11,"PRE","RTx430"
"1345","Mucoromycota",0.000242633556396271,"Leaf",12,"PRE","RTx430"
"1346","Mucoromycota",0.0172184839001418,"Rhizosphere",12,"PRE","RTx430"
"1347","Mucoromycota",0.00693368294412162,"Root",12,"PRE","RTx430"
"1348","Mucoromycota",0.0436873459164798,"Soil",12,"PRE","RTx430"
"1349","Mucoromycota",0.000406653386967847,"Leaf",13,"PRE","RTx430"
"1350","Mucoromycota",0.0150382341833875,"Rhizosphere",13,"PRE","RTx430"
"1351","Mucoromycota",0.0109532093827677,"Root",13,"PRE","RTx430"
"1352","Mucoromycota",0.0514716708922851,"Soil",13,"PRE","RTx430"
"1353","Mucoromycota",0.000492913599382976,"Leaf",14,"PRE","RTx430"
"1354","Mucoromycota",0.0211867770012733,"Rhizosphere",14,"PRE","RTx430"
"1355","Mucoromycota",0.0125994006703811,"Root",14,"PRE","RTx430"
"1356","Mucoromycota",0.0620362317092681,"Soil",14,"PRE","RTx430"
"1357","Mucoromycota",0.000180176692820149,"Leaf",15,"PRE","RTx430"
"1358","Mucoromycota",0.0267129922250693,"Rhizosphere",15,"PRE","RTx430"
"1359","Mucoromycota",0.0097512439467996,"Root",15,"PRE","RTx430"
"1360","Mucoromycota",0.0667941870961439,"Soil",15,"PRE","RTx430"
"1361","Mucoromycota",6.45586891484308e-05,"Leaf",16,"PRE","RTx430"
"1362","Mucoromycota",0.0326259714647846,"Rhizosphere",16,"PRE","RTx430"
"1363","Mucoromycota",0.0108086125725142,"Root",16,"PRE","RTx430"
"1364","Mucoromycota",0.0624765756007201,"Soil",16,"PRE","RTx430"
"1365","Mucoromycota",3.31701362629198e-06,"Leaf",17,"PRE","RTx430"
"1366","Mucoromycota",0.0168448450941533,"Rhizosphere",17,"PRE","RTx430"
"1367","Mucoromycota",0.0130080227772977,"Root",17,"PRE","RTx430"
"1368","Mucoromycota",0.0384001226687405,"Soil",17,"PRE","RTx430"
"1369","unidentified",0.00404876859273454,"Soil",0,"CON","BTx642"
"1370","unidentified",0.000823362401688988,"Leaf",1,"CON","BTx642"
"1371","unidentified",0.00101932061077154,"Rhizosphere",1,"CON","BTx642"
"1372","unidentified",0.000457293548402009,"Root",1,"CON","BTx642"
"1373","unidentified",0.00230597102876898,"Soil",1,"CON","BTx642"
"1374","unidentified",0,"Leaf",2,"CON","BTx642"
"1375","unidentified",0.00116991030921149,"Rhizosphere",2,"CON","BTx642"
"1376","unidentified",0.00104854274132388,"Root",2,"CON","BTx642"
"1377","unidentified",0.0019703831356014,"Soil",2,"CON","BTx642"
"1378","unidentified",0.000989984421024531,"Leaf",3,"CON","BTx642"
"1379","unidentified",0.00139939893937365,"Rhizosphere",3,"CON","BTx642"
"1380","unidentified",0.000907382244274368,"Root",3,"CON","BTx642"
"1381","unidentified",0.00150003221322038,"Soil",3,"CON","BTx642"
"1382","unidentified",0.000241099413324761,"Leaf",4,"CON","BTx642"
"1383","unidentified",0.0013569278599999,"Rhizosphere",4,"CON","BTx642"
"1384","unidentified",0.000128514369256241,"Root",4,"CON","BTx642"
"1385","unidentified",0.00231397100248596,"Soil",4,"CON","BTx642"
"1386","unidentified",0,"Leaf",5,"CON","BTx642"
"1387","unidentified",0.00339752374322397,"Rhizosphere",5,"CON","BTx642"
"1388","unidentified",0.000524831293243536,"Root",5,"CON","BTx642"
"1389","unidentified",0.00411790432127406,"Soil",5,"CON","BTx642"
"1390","unidentified",0.00160642570281125,"Leaf",6,"CON","BTx642"
"1391","unidentified",0.00225140753740047,"Rhizosphere",6,"CON","BTx642"
"1392","unidentified",0.000912408529423873,"Root",6,"CON","BTx642"
"1393","unidentified",0.00516352455746155,"Soil",6,"CON","BTx642"
"1394","unidentified",0,"Leaf",7,"CON","BTx642"
"1395","unidentified",0.00268937669912354,"Rhizosphere",7,"CON","BTx642"
"1396","unidentified",0.00115449340896139,"Root",7,"CON","BTx642"
"1397","unidentified",0.00587843894823478,"Soil",7,"CON","BTx642"
"1398","unidentified",0.00067311507950727,"Leaf",8,"CON","BTx642"
"1399","unidentified",0.00574069786663212,"Rhizosphere",8,"CON","BTx642"
"1400","unidentified",0.00157473610247305,"Root",8,"CON","BTx642"
"1401","unidentified",0.00852544322128526,"Soil",8,"CON","BTx642"
"1402","unidentified",0.000155733439657791,"Leaf",9,"CON","BTx642"
"1403","unidentified",0.00631480833133517,"Rhizosphere",9,"CON","BTx642"
"1404","unidentified",0.00332392034105968,"Root",9,"CON","BTx642"
"1405","unidentified",0.0067901235335523,"Soil",9,"CON","BTx642"
"1406","unidentified",9.27150353975316e-05,"Leaf",10,"CON","BTx642"
"1407","unidentified",0.00692501608194224,"Rhizosphere",10,"CON","BTx642"
"1408","unidentified",0.00503019725650917,"Root",10,"CON","BTx642"
"1409","unidentified",0.00504112026210025,"Soil",10,"CON","BTx642"
"1410","unidentified",4.17104626524517e-05,"Leaf",11,"CON","BTx642"
"1411","unidentified",0.0032988295899423,"Rhizosphere",11,"CON","BTx642"
"1412","unidentified",0.00402614169553364,"Root",11,"CON","BTx642"
"1413","unidentified",0.00555057700653743,"Soil",11,"CON","BTx642"
"1414","unidentified",0.00016450995403432,"Leaf",12,"CON","BTx642"
"1415","unidentified",0.00109409084042131,"Rhizosphere",12,"CON","BTx642"
"1416","unidentified",0.0023992546999005,"Root",12,"CON","BTx642"
"1417","unidentified",0.00398883947973569,"Soil",12,"CON","BTx642"
"1418","unidentified",9.72371535096279e-05,"Leaf",13,"CON","BTx642"
"1419","unidentified",0.00155279670344033,"Rhizosphere",13,"CON","BTx642"
"1420","unidentified",0.00621558656230372,"Root",13,"CON","BTx642"
"1421","unidentified",0.00642019222297643,"Soil",13,"CON","BTx642"
"1422","unidentified",7.09950223738224e-05,"Leaf",14,"CON","BTx642"
"1423","unidentified",0.00182836946979858,"Rhizosphere",14,"CON","BTx642"
"1424","unidentified",0.00422911725250221,"Root",14,"CON","BTx642"
"1425","unidentified",0.00163877560336614,"Soil",14,"CON","BTx642"
"1426","unidentified",0.000190944493484761,"Leaf",15,"CON","BTx642"
"1427","unidentified",0.00297051673078738,"Rhizosphere",15,"CON","BTx642"
"1428","unidentified",0.00540029598272291,"Root",15,"CON","BTx642"
"1429","unidentified",0.004371451067263,"Soil",15,"CON","BTx642"
"1430","unidentified",0.000258464165636614,"Leaf",16,"CON","BTx642"
"1431","unidentified",0.00340825650417389,"Rhizosphere",16,"CON","BTx642"
"1432","unidentified",0.00379450884382664,"Root",16,"CON","BTx642"
"1433","unidentified",0.00402201472880086,"Soil",16,"CON","BTx642"
"1434","unidentified",0.00014107334369796,"Leaf",17,"CON","BTx642"
"1435","unidentified",0.00160149893155989,"Rhizosphere",17,"CON","BTx642"
"1436","unidentified",0.00352800231134819,"Root",17,"CON","BTx642"
"1437","unidentified",0.00249521557148577,"Soil",17,"CON","BTx642"
"1438","unidentified",0.00252314353765152,"Soil",0,"POST","BTx642"
"1439","unidentified",1.61389238565572e-05,"Leaf",8,"POST","BTx642"
"1440","unidentified",0.00635711254473356,"Rhizosphere",8,"POST","BTx642"
"1441","unidentified",0.00202933384836811,"Root",8,"POST","BTx642"
"1442","unidentified",0.00798707105084373,"Soil",8,"POST","BTx642"
"1443","unidentified",4.1750167000668e-06,"Leaf",9,"POST","BTx642"
"1444","unidentified",0.00559873682741857,"Rhizosphere",9,"POST","BTx642"
"1445","unidentified",0.00235946210606245,"Root",9,"POST","BTx642"
"1446","unidentified",0.00403478421429707,"Soil",9,"POST","BTx642"
"1447","unidentified",4.35226122779493e-05,"Leaf",10,"POST","BTx642"
"1448","unidentified",0.0122097846805729,"Rhizosphere",10,"POST","BTx642"
"1449","unidentified",0.0066209747431546,"Root",10,"POST","BTx642"
"1450","unidentified",0.00568452937083953,"Soil",10,"POST","BTx642"
"1451","unidentified",0.000110265160103326,"Leaf",11,"POST","BTx642"
"1452","unidentified",0.00808326091897969,"Rhizosphere",11,"POST","BTx642"
"1453","unidentified",0.00658580273641294,"Root",11,"POST","BTx642"
"1454","unidentified",0.00447573392091775,"Soil",11,"POST","BTx642"
"1455","unidentified",0,"Leaf",12,"POST","BTx642"
"1456","unidentified",0.00536525006158282,"Rhizosphere",12,"POST","BTx642"
"1457","unidentified",0.00634365029555838,"Root",12,"POST","BTx642"
"1458","unidentified",0.00640248543127441,"Soil",12,"POST","BTx642"
"1459","unidentified",0.000114074693444755,"Leaf",13,"POST","BTx642"
"1460","unidentified",0.00599048052334271,"Rhizosphere",13,"POST","BTx642"
